id,category
NEWS_09131,2
NEWS_09132,5
NEWS_09133,2
NEWS_09134,2
NEWS_09135,5
NEWS_09136,3
NEWS_09137,3
NEWS_09138,2
NEWS_09139,3
NEWS_09140,1
NEWS_09141,2
NEWS_09142,1
NEWS_09143,3
NEWS_09144,5
NEWS_09145,3
NEWS_09146,1
NEWS_09147,4
NEWS_09148,0
NEWS_09149,2
NEWS_09150,4
NEWS_09151,1
NEWS_09152,2
NEWS_09153,2
NEWS_09154,1
NEWS_09155,1
NEWS_09156,3
NEWS_09157,0
NEWS_09158,3
NEWS_09159,0
NEWS_09160,2
NEWS_09161,3
NEWS_09162,2
NEWS_09163,4
NEWS_09164,3
NEWS_09165,5
NEWS_09166,0
NEWS_09167,3
NEWS_09168,1
NEWS_09169,0
NEWS_09170,0
NEWS_09171,4
NEWS_09172,0
NEWS_09173,1
NEWS_09174,3
NEWS_09175,1
NEWS_09176,4
NEWS_09177,3
NEWS_09178,2
NEWS_09179,3
NEWS_09180,2
NEWS_09181,2
NEWS_09182,0
NEWS_09183,0
NEWS_09184,2
NEWS_09185,1
NEWS_09186,3
NEWS_09187,3
NEWS_09188,4
NEWS_09189,3
NEWS_09190,1
NEWS_09191,1
NEWS_09192,2
NEWS_09193,2
NEWS_09194,5
NEWS_09195,3
NEWS_09196,3
NEWS_09197,1
NEWS_09198,1
NEWS_09199,4
NEWS_09200,2
NEWS_09201,5
NEWS_09202,3
NEWS_09203,4
NEWS_09204,0
NEWS_09205,1
NEWS_09206,2
NEWS_09207,4
NEWS_09208,1
NEWS_09209,3
NEWS_09210,0
NEWS_09211,2
NEWS_09212,3
NEWS_09213,1
NEWS_09214,2
NEWS_09215,1
NEWS_09216,2
NEWS_09217,0
NEWS_09218,4
NEWS_09219,3
NEWS_09220,3
NEWS_09221,2
NEWS_09222,4
NEWS_09223,5
NEWS_09224,2
NEWS_09225,2
NEWS_09226,3
NEWS_09227,3
NEWS_09228,5
NEWS_09229,3
NEWS_09230,0
NEWS_09231,2
NEWS_09232,4
NEWS_09233,4
NEWS_09234,2
NEWS_09235,0
NEWS_09236,3
NEWS_09237,2
NEWS_09238,3
NEWS_09239,4
NEWS_09240,5
NEWS_09241,0
NEWS_09242,2
NEWS_09243,5
NEWS_09244,3
NEWS_09245,2
NEWS_09246,2
NEWS_09247,1
NEWS_09248,3
NEWS_09249,0
NEWS_09250,2
NEWS_09251,1
NEWS_09252,2
NEWS_09253,3
NEWS_09254,2
NEWS_09255,3
NEWS_09256,1
NEWS_09257,2
NEWS_09258,2
NEWS_09259,3
NEWS_09260,0
NEWS_09261,2
NEWS_09262,3
NEWS_09263,1
NEWS_09264,4
NEWS_09265,2
NEWS_09266,0
NEWS_09267,0
NEWS_09268,4
NEWS_09269,0
NEWS_09270,3
NEWS_09271,2
NEWS_09272,1
NEWS_09273,3
NEWS_09274,0
NEWS_09275,1
NEWS_09276,1
NEWS_09277,1
NEWS_09278,4
NEWS_09279,3
NEWS_09280,3
NEWS_09281,0
NEWS_09282,1
NEWS_09283,3
NEWS_09284,4
NEWS_09285,3
NEWS_09286,2
NEWS_09287,4
NEWS_09288,1
NEWS_09289,2
NEWS_09290,3
NEWS_09291,2
NEWS_09292,3
NEWS_09293,2
NEWS_09294,2
NEWS_09295,1
NEWS_09296,2
NEWS_09297,4
NEWS_09298,0
NEWS_09299,0
NEWS_09300,4
NEWS_09301,0
NEWS_09302,0
NEWS_09303,3
NEWS_09304,0
NEWS_09305,1
NEWS_09306,2
NEWS_09307,5
NEWS_09308,1
NEWS_09309,4
NEWS_09310,0
NEWS_09311,4
NEWS_09312,1
NEWS_09313,0
NEWS_09314,3
NEWS_09315,3
NEWS_09316,2
NEWS_09317,3
NEWS_09318,0
NEWS_09319,1
NEWS_09320,2
NEWS_09321,3
NEWS_09322,2
NEWS_09323,0
NEWS_09324,3
NEWS_09325,3
NEWS_09326,4
NEWS_09327,2
NEWS_09328,4
NEWS_09329,0
NEWS_09330,1
NEWS_09331,2
NEWS_09332,1
NEWS_09333,5
NEWS_09334,3
NEWS_09335,2
NEWS_09336,2
NEWS_09337,4
NEWS_09338,0
NEWS_09339,3
NEWS_09340,2
NEWS_09341,3
NEWS_09342,0
NEWS_09343,2
NEWS_09344,3
NEWS_09345,2
NEWS_09346,0
NEWS_09347,1
NEWS_09348,1
NEWS_09349,4
NEWS_09350,1
NEWS_09351,0
NEWS_09352,5
NEWS_09353,2
NEWS_09354,3
NEWS_09355,1
NEWS_09356,3
NEWS_09357,4
NEWS_09358,1
NEWS_09359,4
NEWS_09360,3
NEWS_09361,0
NEWS_09362,4
NEWS_09363,4
NEWS_09364,1
NEWS_09365,3
NEWS_09366,4
NEWS_09367,4
NEWS_09368,4
NEWS_09369,0
NEWS_09370,4
NEWS_09371,3
NEWS_09372,4
NEWS_09373,0
NEWS_09374,0
NEWS_09375,1
NEWS_09376,0
NEWS_09377,3
NEWS_09378,0
NEWS_09379,4
NEWS_09380,1
NEWS_09381,3
NEWS_09382,4
NEWS_09383,3
NEWS_09384,0
NEWS_09385,3
NEWS_09386,1
NEWS_09387,0
NEWS_09388,2
NEWS_09389,0
NEWS_09390,3
NEWS_09391,0
NEWS_09392,4
NEWS_09393,5
NEWS_09394,2
NEWS_09395,3
NEWS_09396,2
NEWS_09397,2
NEWS_09398,1
NEWS_09399,3
NEWS_09400,2
NEWS_09401,5
NEWS_09402,1
NEWS_09403,0
NEWS_09404,2
NEWS_09405,2
NEWS_09406,3
NEWS_09407,5
NEWS_09408,3
NEWS_09409,3
NEWS_09410,2
NEWS_09411,0
NEWS_09412,4
NEWS_09413,1
NEWS_09414,3
NEWS_09415,2
NEWS_09416,0
NEWS_09417,4
NEWS_09418,0
NEWS_09419,4
NEWS_09420,1
NEWS_09421,4
NEWS_09422,1
NEWS_09423,4
NEWS_09424,1
NEWS_09425,2
NEWS_09426,2
NEWS_09427,4
NEWS_09428,1
NEWS_09429,4
NEWS_09430,0
NEWS_09431,0
NEWS_09432,1
NEWS_09433,2
NEWS_09434,2
NEWS_09435,4
NEWS_09436,3
NEWS_09437,2
NEWS_09438,3
NEWS_09439,2
NEWS_09440,1
NEWS_09441,2
NEWS_09442,1
NEWS_09443,0
NEWS_09444,1
NEWS_09445,3
NEWS_09446,3
NEWS_09447,2
NEWS_09448,3
NEWS_09449,4
NEWS_09450,4
NEWS_09451,0
NEWS_09452,1
NEWS_09453,0
NEWS_09454,3
NEWS_09455,2
NEWS_09456,0
NEWS_09457,4
NEWS_09458,3
NEWS_09459,1
NEWS_09460,2
NEWS_09461,5
NEWS_09462,3
NEWS_09463,0
NEWS_09464,4
NEWS_09465,2
NEWS_09466,2
NEWS_09467,2
NEWS_09468,0
NEWS_09469,1
NEWS_09470,2
NEWS_09471,2
NEWS_09472,0
NEWS_09473,0
NEWS_09474,0
NEWS_09475,2
NEWS_09476,2
NEWS_09477,3
NEWS_09478,4
NEWS_09479,0
NEWS_09480,1
NEWS_09481,5
NEWS_09482,3
NEWS_09483,1
NEWS_09484,2
NEWS_09485,0
NEWS_09486,0
NEWS_09487,1
NEWS_09488,2
NEWS_09489,5
NEWS_09490,2
NEWS_09491,4
NEWS_09492,4
NEWS_09493,4
NEWS_09494,2
NEWS_09495,1
NEWS_09496,2
NEWS_09497,1
NEWS_09498,1
NEWS_09499,1
NEWS_09500,1
NEWS_09501,0
NEWS_09502,3
NEWS_09503,4
NEWS_09504,1
NEWS_09505,0
NEWS_09506,1
NEWS_09507,1
NEWS_09508,1
NEWS_09509,5
NEWS_09510,3
NEWS_09511,1
NEWS_09512,2
NEWS_09513,3
NEWS_09514,5
NEWS_09515,2
NEWS_09516,3
NEWS_09517,1
NEWS_09518,2
NEWS_09519,2
NEWS_09520,3
NEWS_09521,5
NEWS_09522,3
NEWS_09523,0
NEWS_09524,0
NEWS_09525,2
NEWS_09526,2
NEWS_09527,2
NEWS_09528,4
NEWS_09529,4
NEWS_09530,3
NEWS_09531,3
NEWS_09532,1
NEWS_09533,4
NEWS_09534,3
NEWS_09535,2
NEWS_09536,0
NEWS_09537,4
NEWS_09538,2
NEWS_09539,2
NEWS_09540,4
NEWS_09541,3
NEWS_09542,3
NEWS_09543,3
NEWS_09544,0
NEWS_09545,2
NEWS_09546,3
NEWS_09547,0
NEWS_09548,2
NEWS_09549,4
NEWS_09550,4
NEWS_09551,5
NEWS_09552,2
NEWS_09553,2
NEWS_09554,4
NEWS_09555,3
NEWS_09556,2
NEWS_09557,2
NEWS_09558,3
NEWS_09559,3
NEWS_09560,0
NEWS_09561,3
NEWS_09562,4
NEWS_09563,4
NEWS_09564,2
NEWS_09565,2
NEWS_09566,4
NEWS_09567,3
NEWS_09568,4
NEWS_09569,0
NEWS_09570,1
NEWS_09571,2
NEWS_09572,2
NEWS_09573,2
NEWS_09574,2
NEWS_09575,2
NEWS_09576,2
NEWS_09577,2
NEWS_09578,0
NEWS_09579,3
NEWS_09580,2
NEWS_09581,4
NEWS_09582,1
NEWS_09583,4
NEWS_09584,1
NEWS_09585,4
NEWS_09586,3
NEWS_09587,3
NEWS_09588,2
NEWS_09589,3
NEWS_09590,5
NEWS_09591,1
NEWS_09592,4
NEWS_09593,4
NEWS_09594,1
NEWS_09595,3
NEWS_09596,4
NEWS_09597,1
NEWS_09598,5
NEWS_09599,2
NEWS_09600,5
NEWS_09601,3
NEWS_09602,5
NEWS_09603,2
NEWS_09604,5
NEWS_09605,3
NEWS_09606,2
NEWS_09607,2
NEWS_09608,4
NEWS_09609,3
NEWS_09610,4
NEWS_09611,1
NEWS_09612,2
NEWS_09613,2
NEWS_09614,2
NEWS_09615,4
NEWS_09616,1
NEWS_09617,1
NEWS_09618,1
NEWS_09619,0
NEWS_09620,1
NEWS_09621,0
NEWS_09622,0
NEWS_09623,0
NEWS_09624,2
NEWS_09625,2
NEWS_09626,1
NEWS_09627,2
NEWS_09628,0
NEWS_09629,2
NEWS_09630,2
NEWS_09631,4
NEWS_09632,4
NEWS_09633,1
NEWS_09634,0
NEWS_09635,1
NEWS_09636,1
NEWS_09637,0
NEWS_09638,1
NEWS_09639,4
NEWS_09640,3
NEWS_09641,2
NEWS_09642,4
NEWS_09643,3
NEWS_09644,4
NEWS_09645,2
NEWS_09646,2
NEWS_09647,4
NEWS_09648,2
NEWS_09649,2
NEWS_09650,4
NEWS_09651,2
NEWS_09652,1
NEWS_09653,3
NEWS_09654,0
NEWS_09655,2
NEWS_09656,2
NEWS_09657,3
NEWS_09658,1
NEWS_09659,2
NEWS_09660,2
NEWS_09661,1
NEWS_09662,5
NEWS_09663,4
NEWS_09664,3
NEWS_09665,1
NEWS_09666,0
NEWS_09667,2
NEWS_09668,4
NEWS_09669,3
NEWS_09670,2
NEWS_09671,3
NEWS_09672,2
NEWS_09673,1
NEWS_09674,3
NEWS_09675,2
NEWS_09676,4
NEWS_09677,2
NEWS_09678,4
NEWS_09679,5
NEWS_09680,3
NEWS_09681,2
NEWS_09682,2
NEWS_09683,5
NEWS_09684,3
NEWS_09685,3
NEWS_09686,3
NEWS_09687,2
NEWS_09688,0
NEWS_09689,2
NEWS_09690,1
NEWS_09691,4
NEWS_09692,2
NEWS_09693,2
NEWS_09694,1
NEWS_09695,3
NEWS_09696,2
NEWS_09697,0
NEWS_09698,0
NEWS_09699,2
NEWS_09700,1
NEWS_09701,4
NEWS_09702,3
NEWS_09703,0
NEWS_09704,0
NEWS_09705,2
NEWS_09706,0
NEWS_09707,2
NEWS_09708,3
NEWS_09709,0
NEWS_09710,1
NEWS_09711,5
NEWS_09712,1
NEWS_09713,3
NEWS_09714,2
NEWS_09715,4
NEWS_09716,0
NEWS_09717,3
NEWS_09718,4
NEWS_09719,2
NEWS_09720,2
NEWS_09721,2
NEWS_09722,2
NEWS_09723,0
NEWS_09724,3
NEWS_09725,4
NEWS_09726,4
NEWS_09727,3
NEWS_09728,3
NEWS_09729,2
NEWS_09730,4
NEWS_09731,2
NEWS_09732,3
NEWS_09733,5
NEWS_09734,2
NEWS_09735,1
NEWS_09736,3
NEWS_09737,1
NEWS_09738,4
NEWS_09739,0
NEWS_09740,1
NEWS_09741,3
NEWS_09742,3
NEWS_09743,0
NEWS_09744,2
NEWS_09745,2
NEWS_09746,2
NEWS_09747,0
NEWS_09748,1
NEWS_09749,5
NEWS_09750,0
NEWS_09751,2
NEWS_09752,1
NEWS_09753,1
NEWS_09754,2
NEWS_09755,0
NEWS_09756,3
NEWS_09757,2
NEWS_09758,2
NEWS_09759,2
NEWS_09760,3
NEWS_09761,4
NEWS_09762,2
NEWS_09763,2
NEWS_09764,0
NEWS_09765,4
NEWS_09766,3
NEWS_09767,3
NEWS_09768,3
NEWS_09769,3
NEWS_09770,4
NEWS_09771,3
NEWS_09772,4
NEWS_09773,1
NEWS_09774,2
NEWS_09775,4
NEWS_09776,2
NEWS_09777,1
NEWS_09778,0
NEWS_09779,2
NEWS_09780,2
NEWS_09781,3
NEWS_09782,1
NEWS_09783,0
NEWS_09784,2
NEWS_09785,5
NEWS_09786,3
NEWS_09787,4
NEWS_09788,1
NEWS_09789,1
NEWS_09790,0
NEWS_09791,1
NEWS_09792,1
NEWS_09793,4
NEWS_09794,5
NEWS_09795,2
NEWS_09796,2
NEWS_09797,3
NEWS_09798,2
NEWS_09799,5
NEWS_09800,3
NEWS_09801,0
NEWS_09802,5
NEWS_09803,4
NEWS_09804,3
NEWS_09805,1
NEWS_09806,1
NEWS_09807,3
NEWS_09808,3
NEWS_09809,5
NEWS_09810,1
NEWS_09811,3
NEWS_09812,4
NEWS_09813,1
NEWS_09814,3
NEWS_09815,0
NEWS_09816,2
NEWS_09817,1
NEWS_09818,3
NEWS_09819,1
NEWS_09820,2
NEWS_09821,1
NEWS_09822,0
NEWS_09823,5
NEWS_09824,4
NEWS_09825,1
NEWS_09826,3
NEWS_09827,1
NEWS_09828,2
NEWS_09829,5
NEWS_09830,0
NEWS_09831,3
NEWS_09832,2
NEWS_09833,3
NEWS_09834,2
NEWS_09835,1
NEWS_09836,1
NEWS_09837,4
NEWS_09838,1
NEWS_09839,4
NEWS_09840,1
NEWS_09841,4
NEWS_09842,2
NEWS_09843,3
NEWS_09844,1
NEWS_09845,2
NEWS_09846,3
NEWS_09847,0
NEWS_09848,3
NEWS_09849,0
NEWS_09850,0
NEWS_09851,1
NEWS_09852,1
NEWS_09853,3
NEWS_09854,3
NEWS_09855,1
NEWS_09856,4
NEWS_09857,1
NEWS_09858,2
NEWS_09859,1
NEWS_09860,0
NEWS_09861,3
NEWS_09862,5
NEWS_09863,2
NEWS_09864,1
NEWS_09865,2
NEWS_09866,4
NEWS_09867,2
NEWS_09868,3
NEWS_09869,5
NEWS_09870,2
NEWS_09871,3
NEWS_09872,4
NEWS_09873,1
NEWS_09874,4
NEWS_09875,2
NEWS_09876,0
NEWS_09877,1
NEWS_09878,3
NEWS_09879,2
NEWS_09880,3
NEWS_09881,0
NEWS_09882,0
NEWS_09883,3
NEWS_09884,1
NEWS_09885,3
NEWS_09886,5
NEWS_09887,4
NEWS_09888,3
NEWS_09889,1
NEWS_09890,2
NEWS_09891,0
NEWS_09892,2
NEWS_09893,1
NEWS_09894,4
NEWS_09895,0
NEWS_09896,1
NEWS_09897,3
NEWS_09898,4
NEWS_09899,0
NEWS_09900,1
NEWS_09901,1
NEWS_09902,4
NEWS_09903,2
NEWS_09904,2
NEWS_09905,2
NEWS_09906,3
NEWS_09907,1
NEWS_09908,1
NEWS_09909,2
NEWS_09910,4
NEWS_09911,3
NEWS_09912,1
NEWS_09913,2
NEWS_09914,2
NEWS_09915,1
NEWS_09916,1
NEWS_09917,2
NEWS_09918,1
NEWS_09919,2
NEWS_09920,0
NEWS_09921,2
NEWS_09922,1
NEWS_09923,0
NEWS_09924,2
NEWS_09925,3
NEWS_09926,2
NEWS_09927,2
NEWS_09928,0
NEWS_09929,2
NEWS_09930,5
NEWS_09931,4
NEWS_09932,1
NEWS_09933,4
NEWS_09934,2
NEWS_09935,2
NEWS_09936,3
NEWS_09937,3
NEWS_09938,1
NEWS_09939,1
NEWS_09940,2
NEWS_09941,4
NEWS_09942,3
NEWS_09943,2
NEWS_09944,3
NEWS_09945,5
NEWS_09946,5
NEWS_09947,4
NEWS_09948,3
NEWS_09949,4
NEWS_09950,3
NEWS_09951,1
NEWS_09952,4
NEWS_09953,3
NEWS_09954,3
NEWS_09955,2
NEWS_09956,4
NEWS_09957,2
NEWS_09958,0
NEWS_09959,2
NEWS_09960,1
NEWS_09961,1
NEWS_09962,2
NEWS_09963,3
NEWS_09964,0
NEWS_09965,4
NEWS_09966,5
NEWS_09967,5
NEWS_09968,4
NEWS_09969,4
NEWS_09970,0
NEWS_09971,4
NEWS_09972,1
NEWS_09973,4
NEWS_09974,5
NEWS_09975,1
NEWS_09976,1
NEWS_09977,3
NEWS_09978,0
NEWS_09979,2
NEWS_09980,0
NEWS_09981,4
NEWS_09982,1
NEWS_09983,5
NEWS_09984,4
NEWS_09985,2
NEWS_09986,5
NEWS_09987,1
NEWS_09988,3
NEWS_09989,1
NEWS_09990,2
NEWS_09991,0
NEWS_09992,2
NEWS_09993,1
NEWS_09994,3
NEWS_09995,1
NEWS_09996,5
NEWS_09997,4
NEWS_09998,3
NEWS_09999,5
NEWS_10000,4
NEWS_10001,0
NEWS_10002,1
NEWS_10003,4
NEWS_10004,5
NEWS_10005,0
NEWS_10006,1
NEWS_10007,5
NEWS_10008,4
NEWS_10009,2
NEWS_10010,0
NEWS_10011,5
NEWS_10012,4
NEWS_10013,2
NEWS_10014,0
NEWS_10015,1
NEWS_10016,3
NEWS_10017,1
NEWS_10018,3
NEWS_10019,4
NEWS_10020,3
NEWS_10021,2
NEWS_10022,1
NEWS_10023,2
NEWS_10024,2
NEWS_10025,0
NEWS_10026,1
NEWS_10027,4
NEWS_10028,5
NEWS_10029,1
NEWS_10030,2
NEWS_10031,2
NEWS_10032,2
NEWS_10033,3
NEWS_10034,0
NEWS_10035,2
NEWS_10036,4
NEWS_10037,4
NEWS_10038,0
NEWS_10039,1
NEWS_10040,2
NEWS_10041,3
NEWS_10042,0
NEWS_10043,1
NEWS_10044,0
NEWS_10045,2
NEWS_10046,0
NEWS_10047,4
NEWS_10048,3
NEWS_10049,0
NEWS_10050,3
NEWS_10051,1
NEWS_10052,1
NEWS_10053,2
NEWS_10054,1
NEWS_10055,2
NEWS_10056,2
NEWS_10057,4
NEWS_10058,0
NEWS_10059,2
NEWS_10060,4
NEWS_10061,2
NEWS_10062,0
NEWS_10063,4
NEWS_10064,3
NEWS_10065,1
NEWS_10066,1
NEWS_10067,2
NEWS_10068,4
NEWS_10069,5
NEWS_10070,2
NEWS_10071,3
NEWS_10072,2
NEWS_10073,2
NEWS_10074,1
NEWS_10075,2
NEWS_10076,4
NEWS_10077,4
NEWS_10078,3
NEWS_10079,2
NEWS_10080,3
NEWS_10081,2
NEWS_10082,3
NEWS_10083,3
NEWS_10084,0
NEWS_10085,3
NEWS_10086,1
NEWS_10087,1
NEWS_10088,4
NEWS_10089,2
NEWS_10090,4
NEWS_10091,3
NEWS_10092,4
NEWS_10093,3
NEWS_10094,2
NEWS_10095,2
NEWS_10096,1
NEWS_10097,3
NEWS_10098,0
NEWS_10099,1
NEWS_10100,4
NEWS_10101,0
NEWS_10102,2
NEWS_10103,4
NEWS_10104,2
NEWS_10105,3
NEWS_10106,5
NEWS_10107,1
NEWS_10108,0
NEWS_10109,3
NEWS_10110,3
NEWS_10111,3
NEWS_10112,4
NEWS_10113,0
NEWS_10114,2
NEWS_10115,3
NEWS_10116,1
NEWS_10117,4
NEWS_10118,4
NEWS_10119,0
NEWS_10120,2
NEWS_10121,5
NEWS_10122,3
NEWS_10123,0
NEWS_10124,2
NEWS_10125,4
NEWS_10126,0
NEWS_10127,2
NEWS_10128,0
NEWS_10129,2
NEWS_10130,3
NEWS_10131,2
NEWS_10132,0
NEWS_10133,2
NEWS_10134,2
NEWS_10135,3
NEWS_10136,0
NEWS_10137,4
NEWS_10138,1
NEWS_10139,1
NEWS_10140,3
NEWS_10141,4
NEWS_10142,0
NEWS_10143,1
NEWS_10144,3
NEWS_10145,0
NEWS_10146,2
NEWS_10147,4
NEWS_10148,3
NEWS_10149,1
NEWS_10150,3
NEWS_10151,1
NEWS_10152,3
NEWS_10153,5
NEWS_10154,2
NEWS_10155,1
NEWS_10156,0
NEWS_10157,1
NEWS_10158,2
NEWS_10159,4
NEWS_10160,4
NEWS_10161,2
NEWS_10162,0
NEWS_10163,3
NEWS_10164,2
NEWS_10165,4
NEWS_10166,1
NEWS_10167,0
NEWS_10168,3
NEWS_10169,2
NEWS_10170,0
NEWS_10171,2
NEWS_10172,1
NEWS_10173,4
NEWS_10174,4
NEWS_10175,2
NEWS_10176,0
NEWS_10177,0
NEWS_10178,0
NEWS_10179,1
NEWS_10180,2
NEWS_10181,0
NEWS_10182,1
NEWS_10183,4
NEWS_10184,2
NEWS_10185,3
NEWS_10186,2
NEWS_10187,4
NEWS_10188,3
NEWS_10189,0
NEWS_10190,0
NEWS_10191,3
NEWS_10192,1
NEWS_10193,0
NEWS_10194,3
NEWS_10195,2
NEWS_10196,1
NEWS_10197,1
NEWS_10198,4
NEWS_10199,4
NEWS_10200,1
NEWS_10201,4
NEWS_10202,1
NEWS_10203,5
NEWS_10204,1
NEWS_10205,2
NEWS_10206,1
NEWS_10207,0
NEWS_10208,5
NEWS_10209,0
NEWS_10210,4
NEWS_10211,3
NEWS_10212,1
NEWS_10213,4
NEWS_10214,3
NEWS_10215,2
NEWS_10216,1
NEWS_10217,1
NEWS_10218,2
NEWS_10219,3
NEWS_10220,3
NEWS_10221,0
NEWS_10222,2
NEWS_10223,4
NEWS_10224,2
NEWS_10225,3
NEWS_10226,0
NEWS_10227,5
NEWS_10228,2
NEWS_10229,2
NEWS_10230,5
NEWS_10231,3
NEWS_10232,4
NEWS_10233,2
NEWS_10234,0
NEWS_10235,0
NEWS_10236,2
NEWS_10237,0
NEWS_10238,4
NEWS_10239,1
NEWS_10240,2
NEWS_10241,4
NEWS_10242,4
NEWS_10243,2
NEWS_10244,3
NEWS_10245,1
NEWS_10246,0
NEWS_10247,1
NEWS_10248,4
NEWS_10249,3
NEWS_10250,4
NEWS_10251,2
NEWS_10252,3
NEWS_10253,5
NEWS_10254,5
NEWS_10255,2
NEWS_10256,4
NEWS_10257,2
NEWS_10258,1
NEWS_10259,2
NEWS_10260,3
NEWS_10261,4
NEWS_10262,4
NEWS_10263,1
NEWS_10264,2
NEWS_10265,3
NEWS_10266,3
NEWS_10267,3
NEWS_10268,1
NEWS_10269,2
NEWS_10270,1
NEWS_10271,2
NEWS_10272,0
NEWS_10273,3
NEWS_10274,4
NEWS_10275,0
NEWS_10276,2
NEWS_10277,3
NEWS_10278,2
NEWS_10279,0
NEWS_10280,5
NEWS_10281,2
NEWS_10282,3
NEWS_10283,4
NEWS_10284,4
NEWS_10285,0
NEWS_10286,4
NEWS_10287,0
NEWS_10288,0
NEWS_10289,0
NEWS_10290,4
NEWS_10291,3
NEWS_10292,1
NEWS_10293,1
NEWS_10294,3
NEWS_10295,0
NEWS_10296,3
NEWS_10297,3
NEWS_10298,4
NEWS_10299,4
NEWS_10300,0
NEWS_10301,0
NEWS_10302,4
NEWS_10303,3
NEWS_10304,2
NEWS_10305,5
NEWS_10306,1
NEWS_10307,1
NEWS_10308,0
NEWS_10309,2
NEWS_10310,1
NEWS_10311,0
NEWS_10312,2
NEWS_10313,3
NEWS_10314,2
NEWS_10315,0
NEWS_10316,4
NEWS_10317,4
NEWS_10318,2
NEWS_10319,0
NEWS_10320,0
NEWS_10321,1
NEWS_10322,0
NEWS_10323,0
NEWS_10324,5
NEWS_10325,3
NEWS_10326,3
NEWS_10327,1
NEWS_10328,0
NEWS_10329,4
NEWS_10330,5
NEWS_10331,1
NEWS_10332,2
NEWS_10333,3
NEWS_10334,2
NEWS_10335,1
NEWS_10336,1
NEWS_10337,4
NEWS_10338,1
NEWS_10339,4
NEWS_10340,0
NEWS_10341,2
NEWS_10342,2
NEWS_10343,1
NEWS_10344,5
NEWS_10345,3
NEWS_10346,2
NEWS_10347,2
NEWS_10348,1
NEWS_10349,2
NEWS_10350,2
NEWS_10351,0
NEWS_10352,4
NEWS_10353,0
NEWS_10354,2
NEWS_10355,1
NEWS_10356,2
NEWS_10357,2
NEWS_10358,2
NEWS_10359,3
NEWS_10360,3
NEWS_10361,1
NEWS_10362,1
NEWS_10363,1
NEWS_10364,4
NEWS_10365,2
NEWS_10366,2
NEWS_10367,5
NEWS_10368,2
NEWS_10369,0
NEWS_10370,0
NEWS_10371,1
NEWS_10372,0
NEWS_10373,4
NEWS_10374,4
NEWS_10375,2
NEWS_10376,1
NEWS_10377,0
NEWS_10378,5
NEWS_10379,2
NEWS_10380,3
NEWS_10381,3
NEWS_10382,3
NEWS_10383,2
NEWS_10384,0
NEWS_10385,3
NEWS_10386,1
NEWS_10387,4
NEWS_10388,3
NEWS_10389,2
NEWS_10390,3
NEWS_10391,1
NEWS_10392,2
NEWS_10393,3
NEWS_10394,2
NEWS_10395,1
NEWS_10396,0
NEWS_10397,0
NEWS_10398,4
NEWS_10399,0
NEWS_10400,4
NEWS_10401,2
NEWS_10402,0
NEWS_10403,3
NEWS_10404,0
NEWS_10405,4
NEWS_10406,3
NEWS_10407,1
NEWS_10408,2
NEWS_10409,0
NEWS_10410,2
NEWS_10411,4
NEWS_10412,5
NEWS_10413,2
NEWS_10414,3
NEWS_10415,2
NEWS_10416,3
NEWS_10417,0
NEWS_10418,3
NEWS_10419,4
NEWS_10420,0
NEWS_10421,3
NEWS_10422,0
NEWS_10423,5
NEWS_10424,1
NEWS_10425,4
NEWS_10426,3
NEWS_10427,4
NEWS_10428,3
NEWS_10429,5
NEWS_10430,3
NEWS_10431,3
NEWS_10432,3
NEWS_10433,2
NEWS_10434,2
NEWS_10435,4
NEWS_10436,0
NEWS_10437,3
NEWS_10438,4
NEWS_10439,0
NEWS_10440,0
NEWS_10441,2
NEWS_10442,0
NEWS_10443,5
NEWS_10444,3
NEWS_10445,2
NEWS_10446,0
NEWS_10447,5
NEWS_10448,2
NEWS_10449,2
NEWS_10450,1
NEWS_10451,2
NEWS_10452,2
NEWS_10453,2
NEWS_10454,1
NEWS_10455,5
NEWS_10456,4
NEWS_10457,0
NEWS_10458,4
NEWS_10459,4
NEWS_10460,4
NEWS_10461,2
NEWS_10462,1
NEWS_10463,0
NEWS_10464,3
NEWS_10465,3
NEWS_10466,4
NEWS_10467,3
NEWS_10468,5
NEWS_10469,2
NEWS_10470,4
NEWS_10471,0
NEWS_10472,1
NEWS_10473,5
NEWS_10474,2
NEWS_10475,0
NEWS_10476,2
NEWS_10477,1
NEWS_10478,1
NEWS_10479,1
NEWS_10480,1
NEWS_10481,3
NEWS_10482,0
NEWS_10483,2
NEWS_10484,4
NEWS_10485,1
NEWS_10486,1
NEWS_10487,0
NEWS_10488,0
NEWS_10489,1
NEWS_10490,3
NEWS_10491,2
NEWS_10492,1
NEWS_10493,2
NEWS_10494,4
NEWS_10495,4
NEWS_10496,0
NEWS_10497,2
NEWS_10498,4
NEWS_10499,0
NEWS_10500,2
NEWS_10501,2
NEWS_10502,4
NEWS_10503,3
NEWS_10504,0
NEWS_10505,4
NEWS_10506,2
NEWS_10507,3
NEWS_10508,1
NEWS_10509,3
NEWS_10510,2
NEWS_10511,4
NEWS_10512,1
NEWS_10513,3
NEWS_10514,4
NEWS_10515,3
NEWS_10516,3
NEWS_10517,5
NEWS_10518,2
NEWS_10519,4
NEWS_10520,3
NEWS_10521,3
NEWS_10522,4
NEWS_10523,2
NEWS_10524,4
NEWS_10525,2
NEWS_10526,3
NEWS_10527,0
NEWS_10528,1
NEWS_10529,5
