id,category
NEWS_14857,3
NEWS_14858,3
NEWS_14859,4
NEWS_14860,0
NEWS_14861,2
NEWS_14862,1
NEWS_14863,2
NEWS_14864,2
NEWS_14865,1
NEWS_14866,1
NEWS_14867,3
NEWS_14868,1
NEWS_14869,0
NEWS_14870,4
NEWS_14871,4
NEWS_14872,0
NEWS_14873,2
NEWS_14874,2
NEWS_14875,5
NEWS_14876,3
NEWS_14877,3
NEWS_14878,5
NEWS_14879,2
NEWS_14880,1
NEWS_14881,4
NEWS_14882,0
NEWS_14883,3
NEWS_14884,4
NEWS_14885,1
NEWS_14886,4
NEWS_14887,4
NEWS_14888,1
NEWS_14889,1
NEWS_14890,3
NEWS_14891,1
NEWS_14892,1
NEWS_14893,0
NEWS_14894,2
NEWS_14895,4
NEWS_14896,1
NEWS_14897,2
NEWS_14898,1
NEWS_14899,1
NEWS_14900,3
NEWS_14901,1
NEWS_14902,1
NEWS_14903,1
NEWS_14904,0
NEWS_14905,2
NEWS_14906,0
NEWS_14907,4
NEWS_14908,0
NEWS_14909,1
NEWS_14910,2
NEWS_14911,2
NEWS_14912,4
NEWS_14913,4
NEWS_14914,1
NEWS_14915,2
NEWS_14916,3
NEWS_14917,3
NEWS_14918,1
NEWS_14919,2
NEWS_14920,1
NEWS_14921,2
NEWS_14922,1
NEWS_14923,3
NEWS_14924,0
NEWS_14925,4
NEWS_14926,0
NEWS_14927,4
NEWS_14928,2
NEWS_14929,3
NEWS_14930,1
NEWS_14931,3
NEWS_14932,4
NEWS_14933,3
NEWS_14934,3
NEWS_14935,3
NEWS_14936,5
NEWS_14937,3
NEWS_14938,2
NEWS_14939,1
NEWS_14940,4
NEWS_14941,3
NEWS_14942,4
NEWS_14943,1
NEWS_14944,3
NEWS_14945,2
NEWS_14946,4
NEWS_14947,1
NEWS_14948,3
NEWS_14949,2
NEWS_14950,1
NEWS_14951,4
NEWS_14952,1
NEWS_14953,1
NEWS_14954,3
NEWS_14955,1
NEWS_14956,4
NEWS_14957,0
NEWS_14958,0
NEWS_14959,3
NEWS_14960,3
NEWS_14961,0
NEWS_14962,0
NEWS_14963,3
NEWS_14964,4
NEWS_14965,0
NEWS_14966,1
NEWS_14967,3
NEWS_14968,2
NEWS_14969,3
NEWS_14970,4
NEWS_14971,0
NEWS_14972,4
NEWS_14973,1
NEWS_14974,1
NEWS_14975,1
NEWS_14976,4
NEWS_14977,0
NEWS_14978,5
NEWS_14979,0
NEWS_14980,2
NEWS_14981,3
NEWS_14982,2
NEWS_14983,4
NEWS_14984,3
NEWS_14985,2
NEWS_14986,1
NEWS_14987,3
NEWS_14988,4
NEWS_14989,1
NEWS_14990,4
NEWS_14991,3
NEWS_14992,1
NEWS_14993,1
NEWS_14994,1
NEWS_14995,0
NEWS_14996,1
NEWS_14997,1
NEWS_14998,1
NEWS_14999,3
NEWS_15000,4
NEWS_15001,3
NEWS_15002,1
NEWS_15003,1
NEWS_15004,1
NEWS_15005,0
NEWS_15006,2
NEWS_15007,2
NEWS_15008,1
NEWS_15009,2
NEWS_15010,1
NEWS_15011,1
NEWS_15012,5
NEWS_15013,1
NEWS_15014,1
NEWS_15015,4
NEWS_15016,0
NEWS_15017,1
NEWS_15018,1
NEWS_15019,4
NEWS_15020,3
NEWS_15021,2
NEWS_15022,3
NEWS_15023,1
NEWS_15024,3
NEWS_15025,1
NEWS_15026,0
NEWS_15027,4
NEWS_15028,2
NEWS_15029,0
NEWS_15030,0
NEWS_15031,5
NEWS_15032,3
NEWS_15033,3
NEWS_15034,0
NEWS_15035,3
NEWS_15036,1
NEWS_15037,3
NEWS_15038,5
NEWS_15039,2
NEWS_15040,1
NEWS_15041,1
NEWS_15042,2
NEWS_15043,1
NEWS_15044,2
NEWS_15045,4
NEWS_15046,4
NEWS_15047,1
NEWS_15048,3
NEWS_15049,0
NEWS_15050,4
NEWS_15051,1
NEWS_15052,3
NEWS_15053,0
NEWS_15054,2
NEWS_15055,1
NEWS_15056,0
NEWS_15057,1
NEWS_15058,3
NEWS_15059,2
NEWS_15060,4
NEWS_15061,2
NEWS_15062,1
NEWS_15063,3
NEWS_15064,4
NEWS_15065,1
NEWS_15066,3
NEWS_15067,5
NEWS_15068,1
NEWS_15069,1
NEWS_15070,0
NEWS_15071,2
NEWS_15072,1
NEWS_15073,2
NEWS_15074,4
NEWS_15075,1
NEWS_15076,3
NEWS_15077,0
NEWS_15078,5
NEWS_15079,4
NEWS_15080,1
NEWS_15081,0
NEWS_15082,4
NEWS_15083,5
NEWS_15084,5
NEWS_15085,1
NEWS_15086,1
NEWS_15087,1
NEWS_15088,4
NEWS_15089,1
NEWS_15090,2
NEWS_15091,4
NEWS_15092,4
NEWS_15093,2
NEWS_15094,1
NEWS_15095,0
NEWS_15096,4
NEWS_15097,2
NEWS_15098,5
NEWS_15099,0
NEWS_15100,5
NEWS_15101,0
NEWS_15102,3
NEWS_15103,0
NEWS_15104,1
NEWS_15105,1
NEWS_15106,0
NEWS_15107,2
NEWS_15108,5
NEWS_15109,5
NEWS_15110,3
NEWS_15111,0
NEWS_15112,2
NEWS_15113,4
NEWS_15114,3
NEWS_15115,4
NEWS_15116,1
NEWS_15117,1
NEWS_15118,1
NEWS_15119,4
NEWS_15120,3
NEWS_15121,3
NEWS_15122,1
NEWS_15123,1
NEWS_15124,3
NEWS_15125,3
NEWS_15126,0
NEWS_15127,1
NEWS_15128,3
NEWS_15129,3
NEWS_15130,3
NEWS_15131,2
NEWS_15132,0
NEWS_15133,0
NEWS_15134,2
NEWS_15135,2
NEWS_15136,3
NEWS_15137,2
NEWS_15138,4
NEWS_15139,4
NEWS_15140,3
NEWS_15141,3
NEWS_15142,3
NEWS_15143,1
NEWS_15144,4
NEWS_15145,1
NEWS_15146,4
NEWS_15147,0
NEWS_15148,4
NEWS_15149,1
NEWS_15150,2
NEWS_15151,4
NEWS_15152,1
NEWS_15153,1
NEWS_15154,1
NEWS_15155,1
NEWS_15156,4
NEWS_15157,1
NEWS_15158,2
NEWS_15159,1
NEWS_15160,0
NEWS_15161,1
NEWS_15162,1
NEWS_15163,2
NEWS_15164,4
NEWS_15165,1
NEWS_15166,1
NEWS_15167,1
NEWS_15168,3
NEWS_15169,2
NEWS_15170,5
NEWS_15171,2
NEWS_15172,5
NEWS_15173,1
NEWS_15174,1
NEWS_15175,3
NEWS_15176,1
NEWS_15177,3
NEWS_15178,0
NEWS_15179,0
NEWS_15180,5
NEWS_15181,1
NEWS_15182,1
NEWS_15183,2
NEWS_15184,2
NEWS_15185,3
NEWS_15186,1
NEWS_15187,3
NEWS_15188,4
NEWS_15189,1
NEWS_15190,1
NEWS_15191,4
NEWS_15192,2
NEWS_15193,3
NEWS_15194,1
NEWS_15195,0
NEWS_15196,3
NEWS_15197,1
NEWS_15198,1
NEWS_15199,3
NEWS_15200,2
NEWS_15201,5
NEWS_15202,3
NEWS_15203,5
NEWS_15204,1
NEWS_15205,3
NEWS_15206,3
NEWS_15207,5
NEWS_15208,3
NEWS_15209,4
NEWS_15210,2
NEWS_15211,1
NEWS_15212,3
NEWS_15213,4
NEWS_15214,2
NEWS_15215,1
NEWS_15216,1
NEWS_15217,2
NEWS_15218,1
NEWS_15219,5
NEWS_15220,1
NEWS_15221,4
NEWS_15222,2
NEWS_15223,2
NEWS_15224,2
NEWS_15225,0
NEWS_15226,1
NEWS_15227,4
NEWS_15228,4
NEWS_15229,4
NEWS_15230,3
NEWS_15231,5
NEWS_15232,1
NEWS_15233,3
NEWS_15234,1
NEWS_15235,5
NEWS_15236,3
NEWS_15237,1
NEWS_15238,5
NEWS_15239,3
NEWS_15240,1
NEWS_15241,3
NEWS_15242,1
NEWS_15243,3
NEWS_15244,1
NEWS_15245,2
NEWS_15246,4
NEWS_15247,4
NEWS_15248,0
NEWS_15249,0
NEWS_15250,1
NEWS_15251,4
NEWS_15252,3
NEWS_15253,1
NEWS_15254,2
NEWS_15255,1
NEWS_15256,3
NEWS_15257,1
NEWS_15258,0
NEWS_15259,0
NEWS_15260,0
NEWS_15261,0
NEWS_15262,2
NEWS_15263,0
NEWS_15264,4
NEWS_15265,0
NEWS_15266,1
NEWS_15267,0
NEWS_15268,0
NEWS_15269,1
NEWS_15270,0
NEWS_15271,1
NEWS_15272,1
NEWS_15273,3
NEWS_15274,1
NEWS_15275,2
NEWS_15276,3
NEWS_15277,4
NEWS_15278,1
NEWS_15279,3
NEWS_15280,0
NEWS_15281,1
NEWS_15282,5
NEWS_15283,1
NEWS_15284,2
NEWS_15285,1
NEWS_15286,0
NEWS_15287,4
NEWS_15288,3
NEWS_15289,3
NEWS_15290,1
NEWS_15291,4
NEWS_15292,5
NEWS_15293,5
NEWS_15294,3
NEWS_15295,5
NEWS_15296,0
NEWS_15297,0
NEWS_15298,4
NEWS_15299,3
NEWS_15300,3
NEWS_15301,4
NEWS_15302,3
NEWS_15303,1
NEWS_15304,3
NEWS_15305,3
NEWS_15306,2
NEWS_15307,1
NEWS_15308,2
NEWS_15309,3
NEWS_15310,2
NEWS_15311,2
NEWS_15312,2
NEWS_15313,5
NEWS_15314,3
NEWS_15315,4
NEWS_15316,1
NEWS_15317,3
NEWS_15318,0
NEWS_15319,1
NEWS_15320,4
NEWS_15321,2
NEWS_15322,3
NEWS_15323,1
NEWS_15324,3
NEWS_15325,5
NEWS_15326,3
NEWS_15327,0
NEWS_15328,2
NEWS_15329,1
NEWS_15330,3
NEWS_15331,4
NEWS_15332,0
NEWS_15333,0
NEWS_15334,1
NEWS_15335,3
NEWS_15336,4
NEWS_15337,3
NEWS_15338,5
NEWS_15339,1
NEWS_15340,4
NEWS_15341,4
NEWS_15342,2
NEWS_15343,4
NEWS_15344,1
NEWS_15345,3
NEWS_15346,4
NEWS_15347,4
NEWS_15348,1
NEWS_15349,3
NEWS_15350,3
NEWS_15351,4
NEWS_15352,5
NEWS_15353,1
NEWS_15354,1
NEWS_15355,4
NEWS_15356,0
NEWS_15357,3
NEWS_15358,4
NEWS_15359,4
NEWS_15360,3
NEWS_15361,4
NEWS_15362,0
NEWS_15363,1
NEWS_15364,3
NEWS_15365,2
NEWS_15366,1
NEWS_15367,1
NEWS_15368,0
NEWS_15369,4
NEWS_15370,0
NEWS_15371,5
NEWS_15372,3
NEWS_15373,4
NEWS_15374,1
NEWS_15375,1
NEWS_15376,2
NEWS_15377,1
NEWS_15378,3
NEWS_15379,4
NEWS_15380,4
NEWS_15381,4
NEWS_15382,1
NEWS_15383,1
NEWS_15384,3
NEWS_15385,1
NEWS_15386,5
NEWS_15387,3
NEWS_15388,2
NEWS_15389,3
NEWS_15390,0
NEWS_15391,3
NEWS_15392,1
NEWS_15393,3
NEWS_15394,5
NEWS_15395,3
NEWS_15396,4
NEWS_15397,2
NEWS_15398,1
NEWS_15399,1
NEWS_15400,1
NEWS_15401,1
NEWS_15402,2
NEWS_15403,1
NEWS_15404,0
NEWS_15405,4
NEWS_15406,4
NEWS_15407,4
NEWS_15408,2
NEWS_15409,3
NEWS_15410,1
NEWS_15411,1
NEWS_15412,1
NEWS_15413,3
NEWS_15414,3
NEWS_15415,4
NEWS_15416,0
NEWS_15417,1
NEWS_15418,1
NEWS_15419,1
NEWS_15420,1
NEWS_15421,3
NEWS_15422,0
NEWS_15423,1
NEWS_15424,2
NEWS_15425,5
NEWS_15426,1
NEWS_15427,1
NEWS_15428,1
NEWS_15429,4
NEWS_15430,2
NEWS_15431,2
NEWS_15432,3
NEWS_15433,1
NEWS_15434,5
NEWS_15435,1
NEWS_15436,3
NEWS_15437,4
NEWS_15438,4
NEWS_15439,4
NEWS_15440,5
NEWS_15441,1
NEWS_15442,3
NEWS_15443,0
NEWS_15444,5
NEWS_15445,0
NEWS_15446,3
NEWS_15447,4
NEWS_15448,3
NEWS_15449,5
NEWS_15450,1
NEWS_15451,1
NEWS_15452,0
NEWS_15453,5
NEWS_15454,4
NEWS_15455,5
NEWS_15456,2
NEWS_15457,3
NEWS_15458,0
NEWS_15459,1
NEWS_15460,2
NEWS_15461,1
NEWS_15462,4
NEWS_15463,4
NEWS_15464,3
NEWS_15465,2
NEWS_15466,1
NEWS_15467,1
NEWS_15468,1
NEWS_15469,5
NEWS_15470,3
NEWS_15471,3
NEWS_15472,3
NEWS_15473,3
NEWS_15474,2
NEWS_15475,2
NEWS_15476,5
NEWS_15477,1
NEWS_15478,1
NEWS_15479,3
NEWS_15480,2
NEWS_15481,1
NEWS_15482,3
NEWS_15483,0
NEWS_15484,2
NEWS_15485,1
NEWS_15486,2
NEWS_15487,4
NEWS_15488,4
NEWS_15489,4
NEWS_15490,1
NEWS_15491,2
NEWS_15492,4
NEWS_15493,4
NEWS_15494,1
NEWS_15495,1
NEWS_15496,1
NEWS_15497,0
NEWS_15498,4
NEWS_15499,4
NEWS_15500,4
NEWS_15501,5
NEWS_15502,4
NEWS_15503,3
NEWS_15504,1
NEWS_15505,3
NEWS_15506,3
NEWS_15507,5
NEWS_15508,3
NEWS_15509,3
NEWS_15510,1
NEWS_15511,2
NEWS_15512,4
NEWS_15513,4
NEWS_15514,1
NEWS_15515,4
NEWS_15516,3
NEWS_15517,1
NEWS_15518,0
NEWS_15519,4
NEWS_15520,0
NEWS_15521,4
NEWS_15522,3
NEWS_15523,1
NEWS_15524,2
NEWS_15525,2
NEWS_15526,1
NEWS_15527,3
NEWS_15528,4
NEWS_15529,0
NEWS_15530,3
NEWS_15531,4
NEWS_15532,2
NEWS_15533,0
NEWS_15534,4
NEWS_15535,2
NEWS_15536,5
NEWS_15537,3
NEWS_15538,1
NEWS_15539,0
NEWS_15540,0
NEWS_15541,2
NEWS_15542,3
NEWS_15543,2
NEWS_15544,0
NEWS_15545,1
NEWS_15546,5
NEWS_15547,1
NEWS_15548,0
NEWS_15549,2
NEWS_15550,4
NEWS_15551,2
NEWS_15552,2
NEWS_15553,2
NEWS_15554,3
NEWS_15555,4
NEWS_15556,1
NEWS_15557,2
NEWS_15558,5
NEWS_15559,1
NEWS_15560,3
NEWS_15561,4
NEWS_15562,4
NEWS_15563,1
NEWS_15564,1
NEWS_15565,4
NEWS_15566,1
NEWS_15567,3
NEWS_15568,5
NEWS_15569,3
NEWS_15570,0
NEWS_15571,0
NEWS_15572,3
NEWS_15573,4
NEWS_15574,4
NEWS_15575,5
NEWS_15576,1
NEWS_15577,0
NEWS_15578,1
NEWS_15579,0
NEWS_15580,0
NEWS_15581,1
NEWS_15582,0
NEWS_15583,2
NEWS_15584,2
NEWS_15585,1
NEWS_15586,4
NEWS_15587,1
NEWS_15588,5
NEWS_15589,5
NEWS_15590,2
NEWS_15591,4
NEWS_15592,2
NEWS_15593,5
NEWS_15594,0
NEWS_15595,1
NEWS_15596,3
NEWS_15597,0
NEWS_15598,2
NEWS_15599,4
NEWS_15600,0
NEWS_15601,5
NEWS_15602,0
NEWS_15603,0
NEWS_15604,1
NEWS_15605,3
NEWS_15606,1
NEWS_15607,5
NEWS_15608,1
NEWS_15609,1
NEWS_15610,1
NEWS_15611,4
NEWS_15612,1
NEWS_15613,4
NEWS_15614,0
NEWS_15615,3
NEWS_15616,5
NEWS_15617,4
NEWS_15618,2
NEWS_15619,3
NEWS_15620,5
NEWS_15621,1
NEWS_15622,0
NEWS_15623,3
NEWS_15624,0
NEWS_15625,3
NEWS_15626,4
NEWS_15627,3
NEWS_15628,4
NEWS_15629,4
NEWS_15630,0
NEWS_15631,2
NEWS_15632,3
NEWS_15633,3
NEWS_15634,4
NEWS_15635,1
NEWS_15636,0
NEWS_15637,1
NEWS_15638,1
NEWS_15639,1
NEWS_15640,3
NEWS_15641,2
NEWS_15642,5
NEWS_15643,1
NEWS_15644,4
NEWS_15645,1
NEWS_15646,1
NEWS_15647,1
NEWS_15648,1
NEWS_15649,3
NEWS_15650,3
NEWS_15651,2
NEWS_15652,1
NEWS_15653,5
NEWS_15654,3
NEWS_15655,3
NEWS_15656,2
NEWS_15657,5
NEWS_15658,0
NEWS_15659,1
NEWS_15660,0
NEWS_15661,1
NEWS_15662,3
NEWS_15663,4
NEWS_15664,5
NEWS_15665,3
NEWS_15666,4
NEWS_15667,3
NEWS_15668,3
NEWS_15669,4
NEWS_15670,1
NEWS_15671,1
NEWS_15672,0
NEWS_15673,2
NEWS_15674,4
NEWS_15675,1
NEWS_15676,3
NEWS_15677,2
NEWS_15678,0
NEWS_15679,1
NEWS_15680,1
NEWS_15681,3
NEWS_15682,1
NEWS_15683,2
NEWS_15684,5
NEWS_15685,1
NEWS_15686,5
NEWS_15687,5
NEWS_15688,2
NEWS_15689,1
NEWS_15690,1
NEWS_15691,2
NEWS_15692,1
NEWS_15693,1
NEWS_15694,1
NEWS_15695,3
NEWS_15696,0
NEWS_15697,1
NEWS_15698,3
NEWS_15699,0
NEWS_15700,3
NEWS_15701,0
NEWS_15702,3
NEWS_15703,1
NEWS_15704,0
NEWS_15705,1
NEWS_15706,0
NEWS_15707,0
NEWS_15708,5
NEWS_15709,3
NEWS_15710,1
NEWS_15711,2
NEWS_15712,4
NEWS_15713,2
NEWS_15714,3
NEWS_15715,1
NEWS_15716,0
NEWS_15717,4
NEWS_15718,1
NEWS_15719,0
NEWS_15720,3
NEWS_15721,4
NEWS_15722,1
NEWS_15723,5
NEWS_15724,1
NEWS_15725,0
NEWS_15726,1
NEWS_15727,3
NEWS_15728,1
NEWS_15729,0
NEWS_15730,5
NEWS_15731,1
NEWS_15732,3
NEWS_15733,4
NEWS_15734,1
NEWS_15735,2
NEWS_15736,2
NEWS_15737,1
NEWS_15738,1
NEWS_15739,1
NEWS_15740,5
NEWS_15741,1
NEWS_15742,1
NEWS_15743,4
NEWS_15744,4
NEWS_15745,2
NEWS_15746,1
NEWS_15747,1
NEWS_15748,2
NEWS_15749,0
NEWS_15750,3
NEWS_15751,1
NEWS_15752,2
NEWS_15753,2
NEWS_15754,4
NEWS_15755,2
NEWS_15756,3
NEWS_15757,4
NEWS_15758,2
NEWS_15759,0
NEWS_15760,1
NEWS_15761,0
NEWS_15762,0
NEWS_15763,4
NEWS_15764,0
NEWS_15765,5
NEWS_15766,1
NEWS_15767,0
NEWS_15768,4
NEWS_15769,4
NEWS_15770,3
NEWS_15771,2
NEWS_15772,4
NEWS_15773,1
NEWS_15774,0
NEWS_15775,1
NEWS_15776,3
NEWS_15777,1
NEWS_15778,5
NEWS_15779,4
NEWS_15780,3
NEWS_15781,0
NEWS_15782,0
NEWS_15783,1
NEWS_15784,4
NEWS_15785,1
NEWS_15786,0
NEWS_15787,4
NEWS_15788,5
NEWS_15789,0
NEWS_15790,4
NEWS_15791,3
NEWS_15792,4
NEWS_15793,1
NEWS_15794,1
NEWS_15795,3
NEWS_15796,0
NEWS_15797,0
NEWS_15798,1
NEWS_15799,0
NEWS_15800,1
NEWS_15801,3
NEWS_15802,5
NEWS_15803,3
NEWS_15804,1
NEWS_15805,0
NEWS_15806,2
NEWS_15807,4
NEWS_15808,0
NEWS_15809,1
NEWS_15810,1
NEWS_15811,0
NEWS_15812,0
NEWS_15813,0
NEWS_15814,0
NEWS_15815,1
NEWS_15816,1
NEWS_15817,1
NEWS_15818,4
NEWS_15819,1
NEWS_15820,0
NEWS_15821,1
NEWS_15822,3
NEWS_15823,1
NEWS_15824,1
NEWS_15825,5
NEWS_15826,1
NEWS_15827,5
NEWS_15828,1
NEWS_15829,3
NEWS_15830,1
NEWS_15831,3
NEWS_15832,3
NEWS_15833,3
NEWS_15834,2
NEWS_15835,5
NEWS_15836,1
NEWS_15837,4
NEWS_15838,5
NEWS_15839,4
NEWS_15840,4
NEWS_15841,3
NEWS_15842,3
NEWS_15843,5
NEWS_15844,3
NEWS_15845,2
NEWS_15846,0
NEWS_15847,1
NEWS_15848,1
NEWS_15849,3
NEWS_15850,2
NEWS_15851,4
NEWS_15852,1
NEWS_15853,4
NEWS_15854,3
NEWS_15855,3
NEWS_15856,5
NEWS_15857,2
NEWS_15858,2
NEWS_15859,1
NEWS_15860,0
NEWS_15861,1
NEWS_15862,1
NEWS_15863,3
NEWS_15864,1
NEWS_15865,4
NEWS_15866,1
NEWS_15867,4
NEWS_15868,3
NEWS_15869,1
NEWS_15870,0
NEWS_15871,1
NEWS_15872,1
NEWS_15873,1
NEWS_15874,1
NEWS_15875,1
NEWS_15876,1
NEWS_15877,5
NEWS_15878,2
NEWS_15879,1
NEWS_15880,4
NEWS_15881,3
NEWS_15882,1
NEWS_15883,2
NEWS_15884,1
NEWS_15885,3
NEWS_15886,3
NEWS_15887,1
NEWS_15888,1
NEWS_15889,1
NEWS_15890,3
NEWS_15891,1
NEWS_15892,4
NEWS_15893,1
NEWS_15894,2
NEWS_15895,2
NEWS_15896,3
NEWS_15897,0
NEWS_15898,0
NEWS_15899,3
NEWS_15900,2
NEWS_15901,1
NEWS_15902,3
NEWS_15903,0
NEWS_15904,2
NEWS_15905,1
NEWS_15906,2
NEWS_15907,1
NEWS_15908,1
NEWS_15909,3
NEWS_15910,1
NEWS_15911,1
NEWS_15912,3
NEWS_15913,3
NEWS_15914,3
NEWS_15915,2
NEWS_15916,0
NEWS_15917,1
NEWS_15918,0
NEWS_15919,3
NEWS_15920,4
NEWS_15921,1
NEWS_15922,1
NEWS_15923,3
NEWS_15924,0
NEWS_15925,2
NEWS_15926,0
NEWS_15927,1
NEWS_15928,3
NEWS_15929,3
NEWS_15930,3
NEWS_15931,4
NEWS_15932,3
NEWS_15933,3
NEWS_15934,2
NEWS_15935,3
NEWS_15936,2
NEWS_15937,1
NEWS_15938,3
NEWS_15939,0
NEWS_15940,5
NEWS_15941,0
NEWS_15942,4
NEWS_15943,2
NEWS_15944,0
NEWS_15945,0
NEWS_15946,0
NEWS_15947,5
NEWS_15948,3
NEWS_15949,3
NEWS_15950,1
NEWS_15951,3
NEWS_15952,1
NEWS_15953,1
NEWS_15954,3
NEWS_15955,1
NEWS_15956,1
NEWS_15957,1
NEWS_15958,1
NEWS_15959,1
NEWS_15960,4
NEWS_15961,5
NEWS_15962,1
NEWS_15963,4
NEWS_15964,3
NEWS_15965,1
NEWS_15966,0
NEWS_15967,4
NEWS_15968,3
NEWS_15969,0
NEWS_15970,1
NEWS_15971,0
NEWS_15972,5
NEWS_15973,0
NEWS_15974,0
NEWS_15975,3
NEWS_15976,1
NEWS_15977,3
NEWS_15978,4
NEWS_15979,4
NEWS_15980,0
NEWS_15981,2
NEWS_15982,5
NEWS_15983,0
NEWS_15984,1
NEWS_15985,1
NEWS_15986,4
NEWS_15987,1
NEWS_15988,2
NEWS_15989,4
NEWS_15990,2
NEWS_15991,0
NEWS_15992,5
NEWS_15993,2
NEWS_15994,0
NEWS_15995,3
NEWS_15996,3
NEWS_15997,4
NEWS_15998,0
NEWS_15999,4
NEWS_16000,3
NEWS_16001,4
NEWS_16002,4
NEWS_16003,4
NEWS_16004,4
NEWS_16005,2
NEWS_16006,3
NEWS_16007,4
NEWS_16008,1
NEWS_16009,1
NEWS_16010,1
NEWS_16011,4
NEWS_16012,4
NEWS_16013,5
NEWS_16014,1
NEWS_16015,3
NEWS_16016,3
NEWS_16017,4
NEWS_16018,2
NEWS_16019,2
NEWS_16020,0
NEWS_16021,1
NEWS_16022,4
NEWS_16023,0
NEWS_16024,4
NEWS_16025,3
NEWS_16026,1
NEWS_16027,5
NEWS_16028,5
NEWS_16029,5
NEWS_16030,0
NEWS_16031,1
NEWS_16032,5
NEWS_16033,1
NEWS_16034,1
NEWS_16035,0
NEWS_16036,2
NEWS_16037,0
NEWS_16038,1
NEWS_16039,3
NEWS_16040,5
NEWS_16041,1
NEWS_16042,1
NEWS_16043,4
NEWS_16044,2
NEWS_16045,4
NEWS_16046,2
NEWS_16047,2
NEWS_16048,4
NEWS_16049,1
NEWS_16050,1
NEWS_16051,2
NEWS_16052,0
NEWS_16053,0
NEWS_16054,1
NEWS_16055,1
NEWS_16056,3
NEWS_16057,2
NEWS_16058,0
NEWS_16059,1
NEWS_16060,0
NEWS_16061,3
NEWS_16062,2
NEWS_16063,0
NEWS_16064,4
NEWS_16065,1
NEWS_16066,4
NEWS_16067,0
NEWS_16068,2
NEWS_16069,1
NEWS_16070,1
NEWS_16071,2
NEWS_16072,0
NEWS_16073,1
NEWS_16074,0
NEWS_16075,4
NEWS_16076,2
NEWS_16077,1
NEWS_16078,3
NEWS_16079,0
NEWS_16080,5
NEWS_16081,1
NEWS_16082,1
NEWS_16083,0
NEWS_16084,3
NEWS_16085,4
NEWS_16086,2
NEWS_16087,1
NEWS_16088,1
NEWS_16089,0
NEWS_16090,1
NEWS_16091,0
NEWS_16092,3
NEWS_16093,0
NEWS_16094,2
NEWS_16095,3
NEWS_16096,1
NEWS_16097,1
NEWS_16098,3
NEWS_16099,1
NEWS_16100,5
NEWS_16101,4
NEWS_16102,2
NEWS_16103,5
NEWS_16104,2
NEWS_16105,4
NEWS_16106,3
NEWS_16107,0
NEWS_16108,3
NEWS_16109,0
NEWS_16110,1
NEWS_16111,3
NEWS_16112,1
NEWS_16113,0
NEWS_16114,0
NEWS_16115,4
NEWS_16116,1
NEWS_16117,0
NEWS_16118,0
NEWS_16119,4
NEWS_16120,3
NEWS_16121,3
NEWS_16122,2
NEWS_16123,3
NEWS_16124,2
NEWS_16125,3
NEWS_16126,1
NEWS_16127,2
NEWS_16128,4
NEWS_16129,4
NEWS_16130,2
NEWS_16131,0
NEWS_16132,2
NEWS_16133,4
NEWS_16134,1
NEWS_16135,3
NEWS_16136,2
NEWS_16137,0
NEWS_16138,0
NEWS_16139,3
NEWS_16140,1
NEWS_16141,1
NEWS_16142,2
NEWS_16143,1
NEWS_16144,5
NEWS_16145,5
NEWS_16146,0
NEWS_16147,0
NEWS_16148,1
NEWS_16149,1
NEWS_16150,5
NEWS_16151,2
NEWS_16152,1
NEWS_16153,0
NEWS_16154,3
NEWS_16155,1
NEWS_16156,3
NEWS_16157,1
NEWS_16158,1
NEWS_16159,0
NEWS_16160,3
NEWS_16161,0
NEWS_16162,2
NEWS_16163,1
NEWS_16164,2
NEWS_16165,4
NEWS_16166,1
NEWS_16167,2
NEWS_16168,2
NEWS_16169,4
NEWS_16170,4
NEWS_16171,4
NEWS_16172,0
NEWS_16173,1
NEWS_16174,3
NEWS_16175,0
NEWS_16176,3
NEWS_16177,4
NEWS_16178,4
NEWS_16179,4
NEWS_16180,0
NEWS_16181,1
NEWS_16182,2
NEWS_16183,1
NEWS_16184,1
NEWS_16185,1
NEWS_16186,0
NEWS_16187,4
NEWS_16188,0
NEWS_16189,3
NEWS_16190,1
NEWS_16191,2
NEWS_16192,4
NEWS_16193,2
NEWS_16194,4
NEWS_16195,1
NEWS_16196,5
NEWS_16197,0
NEWS_16198,3
NEWS_16199,4
NEWS_16200,0
NEWS_16201,0
NEWS_16202,3
NEWS_16203,0
NEWS_16204,1
NEWS_16205,0
NEWS_16206,3
NEWS_16207,4
NEWS_16208,4
NEWS_16209,1
NEWS_16210,1
NEWS_16211,0
NEWS_16212,1
NEWS_16213,1
NEWS_16214,1
NEWS_16215,0
NEWS_16216,4
NEWS_16217,3
NEWS_16218,3
NEWS_16219,0
NEWS_16220,1
NEWS_16221,3
NEWS_16222,3
NEWS_16223,1
NEWS_16224,0
NEWS_16225,4
NEWS_16226,3
NEWS_16227,4
NEWS_16228,4
NEWS_16229,1
NEWS_16230,4
NEWS_16231,0
NEWS_16232,5
NEWS_16233,1
NEWS_16234,0
NEWS_16235,5
NEWS_16236,5
NEWS_16237,5
NEWS_16238,5
NEWS_16239,1
NEWS_16240,4
NEWS_16241,0
NEWS_16242,4
NEWS_16243,1
NEWS_16244,3
NEWS_16245,1
NEWS_16246,5
NEWS_16247,5
NEWS_16248,5
NEWS_16249,1
NEWS_16250,1
NEWS_16251,3
NEWS_16252,3
NEWS_16253,5
NEWS_16254,1
NEWS_16255,1
